<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
VIN,D,20190102,000000,5.35562,5.35562,5.30896,5.30896,344.93223317112063,0
VIN,D,20190103,000000,5.30896,5.30896,5.30896,5.30896,462.6849610467823,0
VIN,D,20190104,000000,5.34,5.35562,5.23103,5.2934,2188.5355483960498,0
VIN,D,20190107,000000,5.32453,5.34,5.2934,5.34,1696.115050007016,0
VIN,D,20190108,000000,5.37119,5.37119,4.84194,5.16882,54037.797301483726,0
VIN,D,20190109,000000,5.16882,5.37119,5.16882,5.27787,9568.895916764408,0
VIN,D,20190110,000000,5.37119,5.37119,5.30896,5.35562,1022.9024845764293,0
VIN,D,20190111,000000,5.37119,5.37119,5.30896,5.30896,8478.196407047431,0
VIN,D,20190114,000000,5.30896,5.30896,5.23103,5.2934,1432.063478406999,0
VIN,D,20190115,000000,5.2934,5.2934,5.21556,5.2934,1875.7176955547232,0
VIN,D,20190116,000000,5.2934,5.2934,5.21556,5.2934,3364.873405658896,0
VIN,D,20190117,000000,5.2934,5.2934,5.2934,5.2934,427.0023162359738,0
VIN,D,20190118,000000,5.2934,5.2934,5.13771,5.27787,2132.6327381925403,0
VIN,D,20190121,000000,5.2934,5.2934,5.16882,5.27787,4843.3243223199825,0
VIN,D,20190122,000000,5.2934,5.2934,5.18437,5.27787,3326.8119178607794,0
VIN,D,20190123,000000,5.27787,5.27787,5.27787,5.27787,128.4575213188979,0
VIN,D,20190124,000000,5.26231,5.26231,5.16882,5.26231,1053.8274434124519,0
VIN,D,20190125,000000,5.24667,5.24667,5.24667,5.24667,1413.0327345079406,0
VIN,D,20190128,000000,5.24667,5.27787,5.24667,5.27787,1091.8889312106428,0
VIN,D,20190129,000000,5.23103,5.27787,5.18437,5.27787,3469.542497103929,0
VIN,D,20190130,000000,5.27787,5.27787,5.13771,5.13771,11513.600058953592,0
VIN,D,20190131,000000,5.13771,5.21556,5.09096,5.21556,14587.065198657014,0
VIN,D,20190201,000000,5.19993,5.19993,5.19993,5.19993,385.3725639567043,0
VIN,D,20190204,000000,5.19993,5.19993,5.1066,5.13771,4701.783164570498,0
VIN,D,20190205,000000,5.21556,5.21556,5.1066,5.19993,1413.0327345079406,0
VIN,D,20190206,000000,5.19993,5.19993,5.12215,5.19993,4367.555724842571,0
VIN,D,20190207,000000,5.19993,5.19993,5.13771,5.13771,3947.6899375687763,0
VIN,D,20190208,000000,5.13771,5.21556,5.07541,5.21556,12556.722708922818,0
VIN,D,20190211,000000,5.23103,5.6826,5.13771,5.41794,441300.35201165423,0
VIN,D,20190212,000000,5.41794,5.44904,5.35562,5.44904,11992.936920912209,0
VIN,D,20190213,000000,5.44904,5.44904,5.2934,5.2934,6389.572264121543,0
VIN,D,20190214,000000,5.2934,5.2934,5.21556,5.2934,4008.350433747157,0
VIN,D,20190215,000000,5.2934,5.76045,5.21556,5.76045,926019.3462291121,0
VIN,D,20190218,000000,5.8383,6.16526,5.8383,6.14971,33786.70694985745,0
VIN,D,20190219,000000,6.14971,6.14971,6.00957,6.14971,8588.812605960893,0
VIN,D,20190220,000000,6.14971,6.14971,5.99401,6.11851,1361.8876102790887,0
VIN,D,20190221,000000,5.97845,6.11851,5.97845,6.10288,6004.199700164977,0
VIN,D,20190222,000000,6.08741,6.08741,6.00957,6.08741,2170.6942259906564,0
VIN,D,20190225,000000,6.10288,6.10288,5.9317,6.08741,2595.317699239216,0
VIN,D,20190226,000000,6.05622,6.08741,6.05622,6.08741,4201.036715725493,0
VIN,D,20190227,000000,6.08741,6.08741,6.08741,6.08741,643.4770280881967,0
VIN,D,20190228,000000,6.10288,6.10288,6.10288,6.10288,128.4575213188979,0
VIN,D,20190301,000000,6.05622,6.07177,6.05622,6.07177,487.66281241434405,0
VIN,D,20190304,000000,6.07177,6.07177,5.99401,6.07177,901.5814922196887,0
VIN,D,20190305,000000,6.07177,6.07177,5.99401,6.05622,7008.07144084221,0
VIN,D,20190306,000000,5.99401,6.05622,5.97845,6.05622,3828.7477881994496,0
VIN,D,20190307,000000,6.07177,6.07177,5.97845,6.07177,450.7907461098497,0
VIN,D,20190308,000000,5.97845,6.0252,5.97845,6.0252,1747.260174235761,0
VIN,D,20190311,000000,6.04076,6.07177,6.04076,6.07177,1284.575213188979,0
VIN,D,20190312,000000,5.97845,6.04076,5.85393,6.04076,7864.454916301528,0
VIN,D,20190313,000000,6.04076,6.04076,5.99401,6.0252,1540.3008343330248,0
VIN,D,20190314,000000,6.04076,6.04076,5.94726,6.04076,2220.649928725737,0
VIN,D,20190315,000000,5.99401,6.07177,5.99401,6.07177,2954.5229903346294,0
VIN,D,20190318,000000,6.0252,6.04076,6.0252,6.04076,1284.575213188979,0
VIN,D,20190319,000000,6.05622,6.05622,5.91616,5.91616,10369.376582020112,0
VIN,D,20190320,000000,5.8694,5.91616,5.8694,5.91616,1027.660170551194,0
VIN,D,20190321,000000,5.91616,6.05622,5.91616,5.97845,6696.4430094945465,0
VIN,D,20190322,000000,5.99401,5.99401,5.97845,5.99401,2609.590757163616,0
VIN,D,20190325,000000,5.91616,5.99401,5.57363,5.99401,7777.62714726189,0
VIN,D,20190326,000000,5.96281,5.99401,5.79156,5.99401,774.3133923944766,0
VIN,D,20190327,000000,5.97845,5.99401,5.76045,5.97845,5653.320359525322,0
VIN,D,20190328,000000,5.97845,5.97845,5.96281,5.96281,645.8558710755894,0
VIN,D,20190329,000000,5.96281,5.96281,5.8383,5.96281,6680.980530076482,0
VIN,D,20190401,000000,5.94726,5.96281,5.94726,5.96281,770.7451279133979,0
VIN,D,20190402,000000,5.96281,5.96281,5.96281,5.96281,643.4770280881967,0
VIN,D,20190403,000000,5.96281,5.96281,5.96281,5.96281,643.4770280881967,0
VIN,D,20190404,000000,5.96281,5.96281,5.76045,5.94726,2312.235383740247,0
VIN,D,20190405,000000,5.96281,5.96281,5.96281,5.96281,643.4770280881967,0
VIN,D,20190408,000000,5.96281,5.96281,5.8383,5.96281,3211.438032972447,0
VIN,D,20190409,000000,5.96281,5.96281,5.8694,5.96281,4059.4955579759016,0
VIN,D,20190410,000000,5.96281,5.96281,5.8694,5.94726,8525.773266795184,0
VIN,D,20190411,000000,5.94726,5.94726,5.82275,5.91616,6774.944828078322,0
VIN,D,20190412,000000,5.91616,5.91616,5.91616,5.91616,643.4770280881967,0
VIN,D,20190415,000000,5.91616,5.91616,5.82275,5.90052,2545.3619965041353,0
VIN,D,20190416,000000,5.90052,5.90052,5.8383,5.90052,1850.7398441871292,0
VIN,D,20190417,000000,5.90052,5.90052,5.71379,5.76045,15529.087021662095,0
VIN,D,20190418,000000,5.76045,5.76045,5.69815,5.76045,7904.895247087186,0
VIN,D,20190423,000000,5.82275,5.82275,5.6826,5.76045,4160.596384939835,0
VIN,D,20190424,000000,5.76045,5.76045,5.76045,5.76045,513.8300852756023,0
VIN,D,20190425,000000,5.76045,5.76045,5.76045,5.76045,2270.6056314609245,0
VIN,D,20190426,000000,5.76045,5.76045,5.65148,5.76045,851.6257894845548,0
VIN,D,20190429,000000,5.82275,5.90052,5.82275,5.88495,7813.309792072677,0
VIN,D,20190430,000000,5.88495,5.88495,5.8694,5.8694,1468.9355447114506,0
VIN,D,20190502,000000,5.91616,5.91616,5.91616,5.91616,940.832401511576,0
VIN,D,20190506,000000,5.91616,5.91616,5.60481,5.88495,12046.460888127644,0
VIN,D,20190507,000000,5.8694,5.88495,5.8383,5.88495,898.0132277386101,0
VIN,D,20190508,000000,5.88495,5.88495,5.8383,5.8694,757.661491482769,0
VIN,D,20190509,000000,5.8694,5.88495,5.8694,5.88495,1284.575213188979,0
VIN,D,20190510,000000,5.88495,5.88495,5.76045,5.85393,1760.3438106663903,0
VIN,D,20190513,000000,5.88495,5.88495,5.72925,5.8383,3804.9593583255205,0
VIN,D,20190514,000000,5.82275,5.8383,5.82275,5.8383,513.8300852756023,0
VIN,D,20190515,000000,5.8383,5.8383,5.72925,5.8383,886.1190128016774,0
VIN,D,20190516,000000,5.82275,5.8383,5.82275,5.8383,258.1044641314922,0
VIN,D,20190517,000000,5.82275,5.8383,5.82275,5.8383,411.53983681796245,0
VIN,D,20190520,000000,5.8383,5.8383,5.71379,5.82275,3109.14778451485,0
VIN,D,20190521,000000,5.8383,5.8383,5.82275,5.82275,1175.1484357691816,0
VIN,D,20190522,000000,5.82275,5.8383,5.72925,5.8383,5886.446972289208,0
VIN,D,20190523,000000,5.76045,5.82275,5.74488,5.82275,3339.895554291409,0
VIN,D,20190524,000000,5.82275,5.82275,5.6826,5.76045,15877.587519314422,0
VIN,D,20190527,000000,5.72925,5.76045,5.65148,5.74488,7066.353094033155,0
VIN,D,20190528,000000,5.65148,5.74488,5.65148,5.74488,2826.0654690158813,0
VIN,D,20190529,000000,5.74488,5.74488,5.74488,5.74488,385.3725639567043,0
VIN,D,20190530,000000,5.74488,5.74488,5.74488,5.74488,417.48694428642347,0
VIN,D,20190531,000000,5.60481,5.76045,5.60481,5.76045,15256.709499606211,0
VIN,D,20190605,000000,5.63595,5.6826,5.63595,5.6826,1216.7781880485045,0
VIN,D,20190606,000000,5.72925,5.72925,5.58919,5.66704,899434.5864235674,0
VIN,D,20190607,000000,5.66704,5.66704,5.60481,5.63595,1761.5332321600547,0
VIN,D,20190610,000000,5.63595,5.76045,5.60481,5.76045,4192.710765269628,0
VIN,D,20190611,000000,5.76045,5.76045,5.76045,5.76045,643.4770280881967,0
VIN,D,20190612,000000,5.63595,5.65148,5.63595,5.65148,2402.63141726088,0
VIN,D,20190613,000000,5.63595,5.72925,5.63595,5.72925,717.2211606971957,0
VIN,D,20190614,000000,5.63595,5.63595,5.63595,5.63595,179.60264554772843,0
VIN,D,20190617,000000,5.69815,5.69815,5.69815,5.69815,1390.433726127676,0
VIN,D,20190618,000000,5.69815,5.71379,5.69815,5.71379,1202.5051301241044,0
VIN,D,20190619,000000,5.71379,5.76045,5.71379,5.76045,857.5728969530263,0
VIN,D,20190621,000000,5.65148,5.74488,5.65148,5.71379,1363.0770317727531,0
VIN,D,20190624,000000,5.6826,5.6826,5.6826,5.6826,834.9738885728469,0
VIN,D,20190625,000000,5.6826,5.6826,5.65148,5.65148,1838.8456292501648,0
VIN,D,20190626,000000,5.63595,5.72925,5.62029,5.72925,1197.7474441494464,0
VIN,D,20190627,000000,5.72925,5.72925,5.72925,5.72925,128.4575213188979,0
VIN,D,20190628,000000,5.60481,5.8383,5.54244,5.8383,90675.54757172518,0
VIN,D,20190701,000000,5.76045,5.76045,5.76045,5.76045,205.7699184089759,0
VIN,D,20190702,000000,5.63595,5.76045,5.63595,5.76045,386.5619854503901,0
VIN,D,20190703,000000,5.74488,5.74488,5.63595,5.63595,630.3933916575568,0
VIN,D,20190704,000000,5.63595,5.65148,5.63595,5.65148,397.26677889363697,0
VIN,D,20190705,000000,5.65148,5.72925,5.63595,5.63595,553.0809945674788,0
VIN,D,20190708,000000,5.76582,5.81451,5.68461,5.81451,204.58049691529013,0
VIN,D,20190709,000000,5.76582,5.8795,5.76582,5.8795,626.8251271764782,0
VIN,D,20190710,000000,5.79837,5.84704,5.79837,5.84704,429.38115922336675,0
VIN,D,20190711,000000,5.84704,5.92825,5.81451,5.92825,5251.295894656813,0
VIN,D,20190712,000000,5.91204,6.05815,5.91204,6.05815,4518.61225454169,0
VIN,D,20190715,000000,5.96071,6.02562,5.96071,6.02562,368.7206630449859,0
VIN,D,20190717,000000,6.05815,6.05815,6.05815,6.05815,614.9309122395455,0
VIN,D,20190718,000000,5.96071,6.04192,5.71716,6.04192,3583.7269604984904,0
VIN,D,20190719,000000,6.02562,6.05815,6.02562,6.05815,126.07867833150496,0
VIN,D,20190723,000000,5.99326,6.20436,5.99326,6.20436,17978.105877177277,0
VIN,D,20190724,000000,6.20436,6.513,6.20436,6.43178,14295.656932702288,0
VIN,D,20190725,000000,6.43178,6.52922,6.43178,6.52922,5454.686970078448,0
VIN,D,20190726,000000,6.38302,6.82154,6.36679,6.82154,18238.58918429651,0
VIN,D,20190729,000000,6.7241,6.88654,6.67543,6.82154,8613.790457328485,0
VIN,D,20190730,000000,6.67543,6.77279,6.65912,6.77279,4781.474404647936,0
VIN,D,20190731,000000,6.67543,6.78902,6.65912,6.69157,9935.237736821917,0
VIN,D,20190801,000000,6.67543,6.7078,6.67543,6.7078,614.9309122395455,0
VIN,D,20190802,000000,6.67543,6.67543,6.5779,6.61044,2242.059515612231,0
VIN,D,20190805,000000,6.64289,6.64289,6.513,6.61044,2274.1738959419176,0
VIN,D,20190806,000000,6.52922,6.62659,6.46423,6.62659,988.4092612593171,0
VIN,D,20190807,000000,6.61044,6.61044,6.2369,6.49669,10013.739555405798,0
VIN,D,20190808,000000,6.48046,6.52922,6.43178,6.49669,4744.602338343485,0
VIN,D,20190809,000000,6.49669,6.49669,6.49669,6.49669,738.6307475836788,0
VIN,D,20190812,000000,6.49669,6.49669,6.33425,6.48046,5560.545483017252,0
VIN,D,20190813,000000,6.48046,6.59422,6.48046,6.49669,1231.051245972798,0
VIN,D,20190814,000000,6.49669,6.49669,6.49669,6.49669,1242.945460909656,0
VIN,D,20190816,000000,6.35056,6.35056,6.22058,6.22058,4015.4869627093562,0
VIN,D,20190819,000000,6.2369,6.44801,6.2369,6.44801,4167.732913902034,0
VIN,D,20190820,000000,6.44801,6.80533,6.43178,6.62659,5295.304489923571,0
VIN,D,20190821,000000,6.49669,6.62659,6.49669,6.5779,5108.5653154136635,0
VIN,D,20190822,000000,6.5779,6.59422,6.38302,6.38302,316844.0445975511,0
VIN,D,20190823,000000,6.39924,6.44801,6.39924,6.44801,3631.303820246349,0
VIN,D,20190826,000000,6.43178,6.43178,6.43178,6.43178,61.84991767206242,0
VIN,D,20190827,000000,6.41547,6.46423,6.39924,6.44801,2680.95604678519,0
VIN,D,20190828,000000,6.38302,6.44801,6.38302,6.44801,2463.2919134392605,0
VIN,D,20190829,000000,6.36679,6.41547,6.36679,6.41547,1477.2614951674218,0
VIN,D,20190830,000000,6.44801,6.48046,6.44801,6.48046,368.7206630449859,0
VIN,D,20190902,000000,6.46423,6.46423,6.46423,6.46423,373.4783490197717,0
VIN,D,20190903,000000,6.46423,6.48046,6.46423,6.48046,368.7206630449859,0
VIN,D,20190904,000000,6.48046,6.65912,6.41547,6.56168,4076.1474588877372,0
VIN,D,20190905,000000,6.56168,6.64289,6.56168,6.64289,738.6307475836788,0
VIN,D,20190906,000000,6.54537,6.65912,6.39924,6.5779,2609.590757163616,0
VIN,D,20190909,000000,6.5779,6.7241,6.5779,6.7078,5013.41159591816,0
VIN,D,20190910,000000,6.7241,6.74034,6.69157,6.69157,1477.2614951674218,0
VIN,D,20190911,000000,6.67543,6.74034,6.54537,6.69157,9115.726327667157,0
VIN,D,20190912,000000,6.54537,6.65912,6.54537,6.64289,1504.6181895222376,0
VIN,D,20190913,000000,6.62659,6.62659,6.62659,6.62659,614.9309122395455,0
VIN,D,20190916,000000,6.62659,6.62659,6.62659,6.62659,2463.2919134392605,0
VIN,D,20190917,000000,6.62659,6.62659,6.62659,6.62659,614.9309122395455,0
VIN,D,20190918,000000,6.513,6.64289,6.513,6.52922,2042.2367046718011,0
VIN,D,20190919,000000,6.5779,6.62659,6.5779,6.62659,924.1805005998576,0
VIN,D,20190920,000000,6.64289,6.7241,6.54537,6.61044,7833.5299574655055,0
VIN,D,20190923,000000,6.61044,6.69157,6.26936,6.62659,10441.93129313535,0
VIN,D,20190924,000000,6.61044,6.7078,6.61044,6.7078,1907.8320758844104,0
VIN,D,20190925,000000,6.7241,6.80533,6.5779,6.74034,15847.851981973345,0
VIN,D,20190926,000000,6.82154,7.06511,6.77279,6.95145,38982.10003431139,0
VIN,D,20190927,000000,6.96776,7.0002,6.96776,6.98399,2217.081664244637,0
VIN,D,20190930,000000,7.0002,7.04897,6.98399,7.01643,4622.091924492953,0
VIN,D,20191001,000000,6.96776,7.03267,6.93521,6.98399,4172.490599876906,0
VIN,D,20191002,000000,6.98399,6.98399,6.90276,6.98399,6249.220527865723,0
VIN,D,20191003,000000,6.96776,6.96776,6.61044,6.90276,8289.078389550088,0
VIN,D,20191004,000000,6.96776,6.98399,6.96776,6.98399,862.3305829278016,0
VIN,D,20191007,000000,6.96776,6.96776,6.75665,6.90276,10726.203030128092,0
VIN,D,20191008,000000,6.93521,6.93521,6.93521,6.93521,73.74413260899716,0
VIN,D,20191009,000000,6.78902,6.87023,6.67543,6.87023,2832.0125764842037,0
VIN,D,20191010,000000,6.77279,6.87023,6.77279,6.87023,1724.6611658556033,0
VIN,D,20191011,000000,6.77279,6.93521,6.77279,6.93521,3513.551092370687,0
VIN,D,20191014,000000,6.96776,6.98399,6.82154,6.93521,2358.622821994228,0
VIN,D,20191015,000000,6.96776,6.96776,6.93521,6.95145,280.7034725116717,0
VIN,D,20191016,000000,6.93521,6.96776,6.93521,6.96776,738.6307475836788,0
VIN,D,20191017,000000,6.95145,6.96776,6.95145,6.95145,1013.3871126268682,0
VIN,D,20191018,000000,6.90276,6.90276,6.90276,6.90276,614.9309122395455,0
VIN,D,20191021,000000,6.87023,6.90276,6.82154,6.90276,2729.7223280266066,0
VIN,D,20191022,000000,6.82154,6.98399,6.82154,6.98399,1985.14447297452,0
VIN,D,20191023,000000,6.95145,6.98399,6.83778,6.98399,2996.152742613953,0
VIN,D,20191024,000000,6.98399,6.98399,6.82154,6.82154,10332.504515715553,0
VIN,D,20191025,000000,6.82154,6.88654,6.80533,6.88654,2119.5491017618046,0
VIN,D,20191029,000000,6.77279,6.87023,6.77279,6.854,2218.271085738408,0
VIN,D,20191030,000000,6.854,6.87023,6.61044,6.83778,542.3762011242426,0
VIN,D,20191031,000000,6.83778,6.83778,6.59422,6.83778,4801.694570040766,0
VIN,D,20191104,000000,6.82154,6.83778,6.62659,6.82154,635.1510776323427,0
VIN,D,20191105,000000,6.74034,6.82154,6.62659,6.74034,2272.9844744482534,0
VIN,D,20191106,000000,6.67543,6.80533,6.67543,6.67543,1490.3451315979441,0
VIN,D,20191107,000000,6.67543,6.67543,6.36679,6.49669,3148.398693806737,0
VIN,D,20191108,000000,6.41547,6.5779,6.41547,6.5779,682.7279373800839,0
VIN,D,20191112,000000,6.5779,6.5779,6.5779,6.5779,246.21024919455962,0
VIN,D,20191113,000000,6.5779,6.5779,6.49669,6.5779,1880.475381529381,0
VIN,D,20191114,000000,6.5779,6.62659,6.5779,6.61044,2469.2390209077967,0
VIN,D,20191115,000000,6.62659,6.62659,6.46423,6.46423,586.3847963909051,0
VIN,D,20191118,000000,6.41547,6.56168,6.41547,6.49669,2465.6707564266962,0
VIN,D,20191119,000000,6.513,6.56168,6.41547,6.513,2394.3054668050154,0
VIN,D,20191121,000000,6.41547,6.49669,6.41547,6.49669,1477.2614951674218,0
VIN,D,20191122,000000,6.41547,6.54537,6.41547,6.54537,153.43537268647023,0
VIN,D,20191125,000000,6.41547,6.65912,6.41547,6.65912,24283.229215246934,0
VIN,D,20191126,000000,6.65912,6.74034,6.64289,6.64289,1477.2614951674218,0
VIN,D,20191127,000000,6.7241,6.74034,6.52922,6.52922,2056.509762596095,0
VIN,D,20191128,000000,6.62659,6.62659,6.513,6.59422,273.56694354950355,0
VIN,D,20191129,000000,6.59422,6.59422,6.20436,6.49669,2881.968279219391,0
VIN,D,20191202,000000,6.49669,6.49669,6.49669,6.49669,2093.3818289006526,0
VIN,D,20191203,000000,6.5779,6.5779,6.20436,6.49669,3864.4304330102373,0
VIN,D,20191204,000000,6.35056,6.49669,6.35056,6.49669,900.3920707259923,0
VIN,D,20191205,000000,6.52922,6.52922,6.35056,6.49669,912.2862856629249,0
VIN,D,20191206,000000,6.49669,6.49669,6.49669,6.49669,61.84991767206242,0
VIN,D,20191209,000000,6.52922,6.62659,6.52922,6.62659,233.12661276393052,0
VIN,D,20191210,000000,6.62659,6.65912,6.62659,6.65912,277.1352080305823,0
VIN,D,20191211,000000,6.5779,6.5779,6.5779,6.5779,966.9996743728341,0
VIN,D,20191212,000000,6.49669,6.65912,6.41547,6.65912,460.3061180593894,0
VIN,D,20191213,000000,6.64289,6.64289,6.64289,6.64289,210.52760438375108,0
VIN,D,20191216,000000,6.64289,6.64289,6.64289,6.64289,68.98644663422306,0
VIN,D,20191218,000000,6.56168,6.64289,6.56168,6.64289,1043.1226499692052,0
VIN,D,20191219,000000,6.62659,6.62659,6.44801,6.62659,1882.8542245168164,0
VIN,D,20191220,000000,6.61044,6.62659,6.44801,6.61044,914.6651286503178,0
VIN,D,20191223,000000,6.61044,6.61044,6.46423,6.59422,2388.358359336586,0
VIN,D,20191227,000000,6.513,6.59422,6.513,6.59422,224.80066230807662,0
VIN,D,20200102,000000,6.59422,6.67543,6.59422,6.65912,12610.246676139319,0
VIN,D,20200103,000000,6.74034,6.75665,6.7241,6.7241,975.3256248286881,0
VIN,D,20200107,000000,6.7078,6.7078,6.61044,6.69157,2514.437037668112,0
VIN,D,20200108,000000,6.69157,6.69157,6.69157,6.69157,190.30743899096458,0
VIN,D,20200109,000000,6.67543,6.69157,6.52922,6.64289,4069.0109299255378,0
VIN,D,20200110,000000,6.64289,6.65912,6.59422,6.65912,3883.461176909295,0
VIN,D,20200113,000000,6.62659,6.62659,6.62659,6.62659,689.8644663422306,0
VIN,D,20200114,000000,6.61044,6.62659,6.20436,6.48046,9466.605668306707,0
VIN,D,20200115,000000,6.49669,6.5779,6.49669,6.5779,677.970251405298,0
VIN,D,20200116,000000,6.43178,6.5779,6.43178,6.5779,123.69983534413338,0
VIN,D,20200117,000000,6.44801,6.5779,6.44801,6.5779,96.34314098917555,0
VIN,D,20200120,000000,6.52922,6.52922,6.52922,6.52922,185.54975301618938,0
VIN,D,20200121,000000,6.62659,6.62659,6.56168,6.61044,517.3983497566809,0
VIN,D,20200122,000000,6.61044,6.61044,6.54537,6.54537,4209.362666181357,0
VIN,D,20200123,000000,6.54537,6.54537,6.49669,6.49669,1399.949098077205,0
VIN,D,20200124,000000,6.49669,6.5779,6.49669,6.52922,4775.527297179402,0
VIN,D,20200127,000000,6.44801,6.49669,6.35056,6.49669,1032.4178565259797,0
VIN,D,20200128,000000,6.36679,6.5779,6.36679,6.5779,4454.3834938823165,0
VIN,D,20200129,000000,6.5779,6.5779,6.49669,6.49669,988.4092612593171,0
VIN,D,20200130,000000,6.36679,6.5779,6.36679,6.5779,2251.5748875618665,0
VIN,D,20200131,000000,6.49669,6.49669,6.38302,6.38302,137.9728932684376,0
VIN,D,20200203,000000,6.43178,6.43178,6.33425,6.33425,4541.211262921849,0
VIN,D,20200204,000000,6.33425,6.33425,6.33425,6.33425,763.6085989512404,0
VIN,D,20200205,000000,6.39924,6.54537,6.33425,6.33425,2504.921665718584,0
VIN,D,20200206,000000,6.41547,6.49669,6.3018,6.41547,2042.2367046718011,0
VIN,D,20200207,000000,6.49669,6.54537,6.41547,6.54537,1034.7966995133618,0
VIN,D,20200210,000000,6.54537,6.54537,6.54537,6.54537,85.63834754593405,0
VIN,D,20200211,000000,6.44801,6.54537,6.44801,6.54537,198.63338944681848,0
VIN,D,20200212,000000,6.54537,6.5779,6.46423,6.49669,6980.71474648718,0
VIN,D,20200213,000000,6.49669,6.49669,6.33425,6.41547,3696.7220023994946,0
VIN,D,20200214,000000,6.39924,6.39924,6.25304,6.31812,9373.830791798637,0
VIN,D,20200217,000000,6.33425,6.41547,6.33425,6.39924,2537.0360460482707,0
VIN,D,20200218,000000,6.39924,6.39924,6.39924,6.39924,290.2188444612221,0
VIN,D,20200219,000000,6.39924,6.39924,6.39924,6.39924,1107.3514106287073,0
VIN,D,20200220,000000,6.48046,6.48046,6.43178,6.43178,1250.081989871856,0
VIN,D,20200221,000000,6.48046,6.48046,6.48046,6.48046,153.43537268647023,0
VIN,D,20200224,000000,6.43178,6.43178,6.26936,6.38302,2243.248937106002,0
VIN,D,20200225,000000,6.26936,6.33425,6.2369,6.2369,2077.9193494825886,0
VIN,D,20200226,000000,5.96071,6.20436,5.92825,6.20436,6835.605324256702,0
VIN,D,20200227,000000,6.20436,6.2369,5.76582,6.0907,3413.639686900419,0
